Date,Price
1522810800000,28.46
1522814400000,42.75
1522818000000,48.5
1522821600000,55.51
1522825200000,48.76
1522828800000,45.0
1522832400000,44.9
1522836000000,37.62
1522839600000,34.9
1522843200000,31.94
1522846800000,32.07
1522850400000,31.09
1522854000000,39.0
1522857600000,42.4
1522861200000,42.79
1522864800000,43.74
1522868400000,42.54
1522872000000,39.62
1522875600000,32.09
1522879200000,32.31
1522882800000,28.79
1522886400000,26.07
1522890000000,21.6
1522893600000,21.06
1522897200000,27.82
1522900800000,38.6
1522904400000,45.22
1522908000000,44.94
1522911600000,41.93
1522915200000,35.4
1522918800000,29.57
1522922400000,26.0
1522926000000,25.07
1522929600000,25.1
1522933200000,25.07
1522936800000,23.03
1522940400000,29.87
1522944000000,36.91
1522947600000,40.77
1522951200000,40.97
1522954800000,40.04
1522958400000,39.9
1522962000000,35.49
1522965600000,28.67
1522969200000,29.41
1522972800000,30.0
1522976400000,29.06
1522980000000,29.0
1522983600000,34.35
1522987200000,43.18
1522990800000,53.79
1522994400000,55.05
1522998000000,43.98
1523001600000,41.94
1523005200000,38.06
1523008800000,32.6
1523012400000,29.9
1523016000000,30.0
1523019600000,28.63
1523023200000,28.65
1523026800000,31.68
1523030400000,38.76
1523034000000,42.17
1523037600000,42.99
1523041200000,36.39
1523044800000,28.01
1523048400000,18.63
1523052000000,19.05
1523055600000,15.79
1523059200000,13.27
1523062800000,6.61
1523066400000,7.67
1523070000000,13.22
1523073600000,14.33
1523077200000,17.14
1523080800000,18.97
1523084400000,18.11
1523088000000,13.22
1523091600000,0.1
1523095200000,-10.06
1523098800000,-4.97
1523102400000,-2.01
1523106000000,7.57
1523109600000,14.15
1523113200000,22.7
1523116800000,33.79
1523120400000,40.45
1523124000000,40.48
1523127600000,31.91
1523131200000,34.04
1523134800000,29.9
1523138400000,22.09
1523142000000,20.82
1523145600000,19.31
1523149200000,19.39
1523152800000,19.01
1523156400000,19.1
1523160000000,21.49
1523163600000,19.35
1523167200000,20.51
1523170800000,22.39
1523174400000,19.41
1523178000000,18.0
1523181600000,15.98
1523185200000,13.2
1523188800000,4.49
1523192400000,12.36
1523196000000,16.28
1523199600000,15.92
1523203200000,29.1
1523206800000,39.91
1523210400000,43.07
1523214000000,41.68
1523217600000,41.1
1523221200000,37.6
1523224800000,38.53
1523228400000,33.95
1523232000000,32.28
1523235600000,31.65
1523239200000,31.82
1523242800000,37.24
1523246400000,47.99
1523250000000,56.5
1523253600000,62.13
1523257200000,52.01
1523260800000,47.77
1523264400000,44.78
1523268000000,42.94
1523271600000,42.5
1523275200000,40.57
1523278800000,39.3
1523282400000,41.0
1523286000000,43.92
1523289600000,47.69
1523293200000,49.92
1523296800000,46.26
1523300400000,40.43
1523304000000,39.34
1523307600000,32.22
1523311200000,34.3
1523314800000,31.81
1523318400000,29.0
1523322000000,27.32
1523325600000,28.05
1523329200000,32.51
1523332800000,41.37
1523336400000,44.32
1523340000000,42.98
1523343600000,42.39
1523347200000,38.04
1523350800000,36.76
1523354400000,42.0
1523358000000,41.26
1523361600000,30.89
1523365200000,36.7
1523368800000,34.03
1523372400000,37.73
1523376000000,40.46
1523379600000,39.69
1523383200000,39.11
1523386800000,33.99
1523390400000,30.95
1523394000000,29.15
1523397600000,21.63
1523401200000,20.09
1523404800000,19.96
1523408400000,19.96
1523412000000,21.44
1523415600000,26.39
1523419200000,36.49
1523422800000,42.52
1523426400000,43.37
1523430000000,39.81
1523433600000,38.3
1523437200000,33.69
1523440800000,30.66
1523444400000,26.1
1523448000000,26.06
1523451600000,26.02
1523455200000,26.06
1523458800000,36.13
1523462400000,38.62
1523466000000,40.96
1523469600000,40.96
1523473200000,39.36
1523476800000,34.87
1523480400000,27.0
1523484000000,24.96
1523487600000,21.76
1523491200000,23.04
1523494800000,20.85
1523498400000,23.02
1523502000000,27.64
1523505600000,40.44
1523509200000,41.57
1523512800000,40.91
1523516400000,32.55
1523520000000,28.96
1523523600000,26.0
1523527200000,24.91
1523530800000,19.52
1523534400000,18.7
1523538000000,25.03
1523541600000,25.06
1523545200000,32.36
1523548800000,39.66
1523552400000,41.94
1523556000000,40.92
1523559600000,37.2
1523563200000,32.4
1523566800000,26.83
1523570400000,29.04
1523574000000,27.04
1523577600000,25.01
1523581200000,25.09
1523584800000,28.57
1523588400000,35.31
1523592000000,42.32
1523595600000,47.93
1523599200000,46.53
1523602800000,46.79
1523606400000,41.93
1523610000000,40.48
1523613600000,39.66
1523617200000,36.83
1523620800000,38.31
1523624400000,38.02
1523628000000,38.96
1523631600000,39.47
1523635200000,40.03
1523638800000,45.52
1523642400000,46.49
1523646000000,44.74
1523649600000,42.89
1523653200000,37.72
1523656800000,31.2
1523660400000,29.2
1523664000000,29.0
1523667600000,29.92
1523671200000,29.88
1523674800000,32.03
1523678400000,35.84
1523682000000,38.41
1523685600000,39.74
1523689200000,39.92
1523692800000,35.46
1523696400000,32.74
1523700000000,32.5
1523703600000,29.08
1523707200000,26.49
1523710800000,28.99
1523714400000,30.98
1523718000000,33.41
1523721600000,42.35
1523725200000,46.04
1523728800000,46.91
1523732400000,45.02
1523736000000,42.17
1523739600000,39.99
1523743200000,36.0
1523746800000,31.59
1523750400000,30.73
1523754000000,29.16
1523757600000,28.78
1523761200000,27.64
1523764800000,29.02
1523768400000,28.97
1523772000000,31.87
1523775600000,30.95
1523779200000,30.17
1523782800000,32.0
1523786400000,29.05
1523790000000,24.62
1523793600000,19.11
1523797200000,19.84
1523800800000,22.65
1523804400000,32.7
1523808000000,39.1
1523811600000,41.83
1523815200000,42.49
1523818800000,41.73
1523822400000,40.6
1523826000000,38.9
1523829600000,37.34
1523833200000,33.49
1523836800000,32.77
1523840400000,32.99
1523844000000,32.94
1523847600000,37.4
1523851200000,47.2
1523854800000,56.1
1523858400000,64.99
1523862000000,58.97
1523865600000,55.74
1523869200000,52.97
1523872800000,51.81
1523876400000,49.99
1523880000000,46.3
1523883600000,45.79
1523887200000,44.51
1523890800000,45.74
1523894400000,48.49
1523898000000,52.84
1523901600000,55.0
1523905200000,49.19
1523908800000,44.46
1523912400000,42.0
1523916000000,36.96
1523919600000,36.71
1523923200000,36.5
1523926800000,35.5
1523930400000,35.91
1523934000000,35.24
1523937600000,47.74
1523941200000,54.88
1523944800000,56.0
1523948400000,51.93
1523952000000,47.05
1523955600000,42.71
1523959200000,38.51
1523962800000,37.33
1523966400000,37.6
1523970000000,37.23
1523973600000,38.5
1523977200000,43.65
1523980800000,50.37
1523984400000,55.06
1523988000000,56.17
1523991600000,52.78
1523995200000,47.06
1523998800000,39.83
1524002400000,33.38
1524006000000,33.18
1524009600000,32.54
1524013200000,33.0
1524016800000,33.3
1524020400000,35.65
1524024000000,44.83
1524027600000,53.49
1524031200000,55.43
1524034800000,47.0
1524038400000,44.03
1524042000000,42.28
1524045600000,36.17
1524049200000,37.11
1524052800000,35.42
1524056400000,36.9
1524060000000,35.0
1524063600000,39.04
1524067200000,46.28
1524070800000,50.88
1524074400000,50.91
1524078000000,48.97
1524081600000,43.3
1524085200000,37.4
1524088800000,35.8
1524092400000,33.03
1524096000000,31.37
1524099600000,29.08
1524103200000,30.71
1524106800000,33.76
1524110400000,43.27
1524114000000,49.96
1524117600000,49.96
1524121200000,46.19
1524124800000,43.0
1524128400000,41.73
1524132000000,36.52
1524135600000,34.05
1524139200000,35.35
1524142800000,34.12
1524146400000,37.99
1524150000000,42.64
1524153600000,47.81
1524157200000,50.01
1524160800000,50.31
1524164400000,46.96
1524168000000,39.6
1524171600000,33.04
1524175200000,32.18
1524178800000,32.2
1524182400000,31.23
1524186000000,30.06
1524189600000,30.51
1524193200000,32.97
1524196800000,42.28
1524200400000,47.95
1524204000000,48.93
1524207600000,45.92
1524211200000,43.02
1524214800000,41.0
1524218400000,37.71
1524222000000,32.88
1524225600000,33.47
1524229200000,34.69
1524232800000,33.51
1524236400000,36.98
1524240000000,42.34
1524243600000,47.43
1524247200000,48.71
1524250800000,45.94
1524254400000,40.94
1524258000000,34.31
1524261600000,34.36
1524265200000,30.07
1524268800000,27.59
1524272400000,27.08
1524276000000,27.6
1524279600000,29.51
1524283200000,32.06
1524286800000,34.1
1524290400000,34.94
1524294000000,31.08
1524297600000,26.57
1524301200000,21.0
1524304800000,21.01
1524308400000,20.13
1524312000000,18.96
1524315600000,20.02
1524319200000,25.94
1524322800000,26.14
1524326400000,38.26
1524330000000,41.24
1524333600000,41.25
1524337200000,40.08
1524340800000,36.07
1524344400000,35.0
1524348000000,29.02
1524351600000,19.37
1524355200000,18.67
1524358800000,16.65
1524362400000,14.98
1524366000000,12.94
1524369600000,14.93
1524373200000,18.46
1524376800000,18.53
1524380400000,15.96
1524384000000,15.68
1524387600000,13.99
1524391200000,13.83
1524394800000,4.0
1524398400000,2.42
1524402000000,3.03
1524405600000,6.05
1524409200000,18.5
1524412800000,28.36
1524416400000,35.0
1524420000000,36.96
1524423600000,32.35
1524427200000,32.34
1524430800000,24.1
1524434400000,18.49
1524438000000,16.08
1524441600000,13.85
1524445200000,12.25
1524448800000,14.07
1524452400000,22.2
1524456000000,39.16
1524459600000,47.42
1524463200000,46.05
1524466800000,40.47
1524470400000,38.99
1524474000000,37.99
1524477600000,32.31
1524481200000,28.49
1524484800000,26.46
1524488400000,28.6
1524492000000,30.05
1524495600000,32.4
1524499200000,39.72
1524502800000,44.1
1524506400000,45.6
1524510000000,45.25
1524513600000,43.47
1524517200000,38.04
1524520800000,30.9
1524524400000,30.0
1524528000000,28.45
1524531600000,24.12
1524535200000,23.4
1524538800000,30.1
1524542400000,36.37
1524546000000,40.28
1524549600000,41.92
1524553200000,37.55
1524556800000,28.03
1524560400000,25.53
1524564000000,28.43
1524567600000,28.7
1524571200000,25.01
1524574800000,28.51
1524578400000,29.9
1524582000000,36.37
1524585600000,41.53
1524589200000,46.39
1524592800000,50.03
1524596400000,47.09
1524600000000,44.9
1524603600000,40.18
1524607200000,28.68
1524610800000,24.09
1524614400000,18.8
1524618000000,22.87
1524621600000,18.16
1524625200000,21.19
1524628800000,31.38
1524632400000,35.9
1524636000000,32.45
1524639600000,28.15
1524643200000,18.84
1524646800000,20.1
1524650400000,21.14
1524654000000,21.27
1524657600000,22.07
1524661200000,21.28
1524664800000,22.56
1524668400000,24.59
1524672000000,34.99
1524675600000,38.75
1524679200000,40.18
1524682800000,39.15
1524686400000,36.38
1524690000000,32.1
1524693600000,25.03
1524697200000,23.08
1524700800000,21.59
1524704400000,19.04
1524708000000,21.08
1524711600000,22.06
1524715200000,35.7
1524718800000,44.5
1524722400000,44.93
1524726000000,38.97
1524729600000,33.97
1524733200000,31.15
1524736800000,23.71
1524740400000,23.07
1524744000000,21.14
1524747600000,21.11
1524751200000,21.05
1524754800000,28.43
1524758400000,35.98
1524762000000,41.57
1524765600000,42.0
1524769200000,40.98
1524772800000,37.66
1524776400000,33.1
1524780000000,34.96
1524783600000,33.01
1524787200000,32.43
1524790800000,30.74
1524794400000,30.0
1524798000000,35.55
1524801600000,44.48
1524805200000,49.12
1524808800000,54.08
1524812400000,45.63
1524816000000,40.28
1524819600000,40.17
1524823200000,37.66
1524826800000,35.05
1524830400000,33.08
1524834000000,33.06
1524837600000,33.57
1524841200000,40.97
1524844800000,44.56
1524848400000,50.03
1524852000000,52.99
1524855600000,45.86
1524859200000,40.56
1524862800000,33.47
1524866400000,28.48
1524870000000,21.1
1524873600000,25.26
1524877200000,24.73
1524880800000,22.78
1524884400000,23.89
1524888000000,28.59
1524891600000,28.01
1524895200000,30.75
1524898800000,29.4
1524902400000,21.01
1524906000000,23.27
1524909600000,26.4
1524913200000,20.4
1524916800000,23.33
1524920400000,23.88
1524924000000,22.07
1524927600000,32.91
1524931200000,36.08
1524934800000,42.17
1524938400000,45.95
1524942000000,42.27
1524945600000,39.51
1524949200000,35.96
1524952800000,35.98
1524956400000,30.78
1524960000000,27.83
1524963600000,26.65
1524967200000,25.1
1524970800000,22.51
1524974400000,23.06
1524978000000,23.42
1524981600000,26.42
1524985200000,27.23
1524988800000,22.3
1524992400000,20.05
1524996000000,15.56
1524999600000,12.84
1525003200000,12.08
1525006800000,12.95
1525010400000,15.97
1525014000000,18.57
1525017600000,21.45
1525021200000,21.25
1525024800000,20.72
1525028400000,19.93
1525032000000,18.6
1525035600000,12.05
1525039200000,15.02
1525042800000,4.91
1525046400000,4.76
1525050000000,1.77
1525053600000,2.65
1525057200000,3.7800000000000002
1525060800000,5.01
1525064400000,18.24
1525068000000,20.34
1525071600000,14.97
1525075200000,4.9
1525078800000,6.52
1525082400000,0.88
1525086000000,3.6
1525089600000,2.32
1525093200000,5.83
1525096800000,8.07
1525100400000,17.14
1525104000000,28.09
1525107600000,33.81
1525111200000,34.43
1525114800000,32.64
1525118400000,24.99
1525122000000,16.13
1525125600000,-0.02
1525129200000,-5.34
1525132800000,-5.2
1525136400000,-14.88
1525140000000,-19.41
1525143600000,-13.71
1525147200000,-4.98
1525150800000,-3.39
1525154400000,-16.67
1525158000000,-12.49
1525161600000,-6.62
1525165200000,-0.92
1525168800000,-16.7
1525172400000,-35.86
1525176000000,-58.96
1525179600000,-48.6
1525183200000,-22.01
1525186800000,-4.38
1525190400000,10.85
1525194000000,22.64
1525197600000,28.85
1525201200000,30.98
1525204800000,32.02
1525208400000,27.93
1525212000000,32.03
1525215600000,28.07
1525219200000,28.18
1525222800000,27.68
1525226400000,28.48
1525230000000,29.55
1525233600000,44.68
1525237200000,45.89
1525240800000,49.78
1525244400000,50.73
1525248000000,44.98
1525251600000,40.9
1525255200000,38.1
1525258800000,37.62
1525262400000,36.88
1525266000000,37.37
1525269600000,38.93
1525273200000,44.53
1525276800000,47.0
1525280400000,48.18
1525284000000,49.59
1525287600000,47.06
1525291200000,45.25
1525294800000,37.35
1525298400000,34.23
1525302000000,32.12
1525305600000,31.16
1525309200000,30.53
1525312800000,32.22
1525316400000,34.25
1525320000000,44.9
1525323600000,49.91
1525327200000,50.01
1525330800000,48.54
1525334400000,44.28
1525338000000,39.93
1525341600000,37.95
1525345200000,37.37
1525348800000,37.09
1525352400000,36.46
1525356000000,36.49
1525359600000,38.9
1525363200000,44.17
1525366800000,46.99
1525370400000,48.15
1525374000000,48.95
1525377600000,40.08
1525381200000,35.0
1525384800000,34.24
1525388400000,33.32
1525392000000,33.88
1525395600000,33.72
1525399200000,33.88
1525402800000,36.76
1525406400000,46.48
1525410000000,53.37
1525413600000,57.52
1525417200000,49.69
1525420800000,45.56
1525424400000,42.56
1525428000000,39.3
1525431600000,36.72
1525435200000,36.49
1525438800000,34.94
1525442400000,36.77
1525446000000,39.2
1525449600000,45.24
1525453200000,44.86
1525456800000,43.59
1525460400000,41.23
1525464000000,38.92
1525467600000,33.96
1525471200000,33.59
1525474800000,30.6
1525478400000,28.03
1525482000000,25.98
1525485600000,25.52
1525489200000,27.02
1525492800000,29.09
1525496400000,33.55
1525500000000,37.44
1525503600000,35.07
1525507200000,28.0
1525510800000,22.68
1525514400000,21.62
1525518000000,19.34
1525521600000,17.87
1525525200000,17.75
1525528800000,22.53
1525532400000,23.31
1525536000000,34.94
1525539600000,37.32
1525543200000,37.43
1525546800000,35.11
1525550400000,32.97
1525554000000,25.03
1525557600000,20.84
1525561200000,21.64
1525564800000,22.96
1525568400000,21.51
1525572000000,21.57
1525575600000,17.94
1525579200000,16.0
1525582800000,17.32
1525586400000,21.1
1525590000000,21.06
1525593600000,16.87
1525597200000,17.95
1525600800000,14.14
1525604400000,-3.19
1525608000000,-6.69
1525611600000,5.0
1525615200000,13.4
1525618800000,22.99
1525622400000,29.38
1525626000000,34.29
1525629600000,36.79
1525633200000,33.94
1525636800000,30.46
1525640400000,25.02
1525644000000,15.64
1525647600000,16.15
1525651200000,16.04
1525654800000,16.87
1525658400000,17.75
1525662000000,26.7
1525665600000,41.51
1525669200000,48.07
1525672800000,46.81
1525676400000,43.65
1525680000000,38.36
1525683600000,33.78
1525687200000,33.22
1525690800000,33.27
1525694400000,32.46
1525698000000,33.66
1525701600000,34.8
1525705200000,40.32
1525708800000,48.37
1525712400000,58.18
1525716000000,48.81
1525719600000,39.97
1525723200000,33.86
1525726800000,27.27
1525730400000,22.01
1525734000000,20.09
1525737600000,16.95
1525741200000,17.73
1525744800000,18.01
1525748400000,26.3
1525752000000,32.98
1525755600000,37.03
1525759200000,37.95
1525762800000,34.36
1525766400000,31.04
1525770000000,25.14
1525773600000,20.73
1525777200000,21.05
1525780800000,20.83
1525784400000,20.71
1525788000000,21.08
1525791600000,27.13
1525795200000,36.91
1525798800000,39.94
1525802400000,39.93
1525806000000,35.96
1525809600000,28.93
1525813200000,26.49
1525816800000,19.38
1525820400000,22.04
1525824000000,21.89
1525827600000,22.09
1525831200000,24.27
1525834800000,29.02
1525838400000,38.02
1525842000000,46.79
1525845600000,54.38
1525849200000,45.0
1525852800000,40.31
1525856400000,39.2
1525860000000,35.55
1525863600000,34.09
1525867200000,33.14
1525870800000,34.1
1525874400000,36.97
1525878000000,40.38
1525881600000,45.76
1525885200000,52.87
1525888800000,52.59
1525892400000,41.09
1525896000000,37.3
1525899600000,32.74
1525903200000,25.91
1525906800000,26.78
1525910400000,23.02
1525914000000,24.04
1525917600000,25.26
1525921200000,25.94
1525924800000,22.67
1525928400000,25.24
1525932000000,26.4
1525935600000,26.93
1525939200000,25.71
1525942800000,26.19
1525946400000,23.05
1525950000000,20.88
1525953600000,16.92
1525957200000,16.98
1525960800000,19.24
1525964400000,22.0
1525968000000,27.54
1525971600000,30.05
1525975200000,31.87
1525978800000,32.9
1525982400000,32.03
1525986000000,27.85
1525989600000,34.97
1525993200000,28.69
1525996800000,26.95
1526000400000,24.95
1526004000000,27.08
1526007600000,32.92
1526011200000,41.9
1526014800000,47.44
1526018400000,48.27
1526022000000,43.85
1526025600000,41.79
1526029200000,42.0
1526032800000,41.77
1526036400000,38.93
1526040000000,37.44
1526043600000,38.18
1526047200000,41.3
1526050800000,49.0
1526054400000,52.11
1526058000000,57.66
1526061600000,58.12
1526065200000,55.38
1526068800000,56.17
1526072400000,45.99
1526076000000,39.96
1526079600000,35.01
1526083200000,30.26
1526086800000,30.05
1526090400000,29.94
1526094000000,29.94
1526097600000,32.05
1526101200000,36.14
1526104800000,39.95
1526108400000,37.93
1526112000000,33.46
1526115600000,32.41
1526119200000,30.31
1526122800000,30.01
1526126400000,28.43
1526130000000,28.07
1526133600000,27.69
1526137200000,30.05
1526140800000,36.96
1526144400000,37.94
1526148000000,36.97
1526151600000,34.65
1526155200000,32.33
1526158800000,19.5
1526162400000,26.68
1526166000000,20.89
1526169600000,17.06
1526173200000,14.92
1526176800000,14.88
1526180400000,13.77
1526184000000,14.03
1526187600000,15.37
1526191200000,17.74
1526194800000,19.42
1526198400000,17.22
1526202000000,15.68
1526205600000,10.0
1526209200000,12.01
1526212800000,0.56
1526216400000,8.71
1526220000000,0.09
1526223600000,17.33
1526227200000,23.49
1526230800000,26.97
1526234400000,25.13
1526238000000,24.07
1526241600000,24.05
1526245200000,19.42
1526248800000,19.78
1526252400000,16.28
1526256000000,14.13
1526259600000,14.87
1526263200000,15.62
1526266800000,26.0
1526270400000,43.3
1526274000000,54.06
1526277600000,58.01
1526281200000,55.83
1526284800000,50.79
1526288400000,42.36
1526292000000,34.49
1526295600000,27.93
1526299200000,26.81
1526302800000,26.51
1526306400000,27.09
1526310000000,36.74
1526313600000,41.01
1526317200000,43.1
1526320800000,43.28
1526324400000,43.2
1526328000000,39.29
1526331600000,32.25
1526335200000,32.52
1526338800000,30.24
1526342400000,28.85
1526346000000,28.02
1526349600000,30.01
1526353200000,32.58
1526356800000,41.01
1526360400000,54.6
1526364000000,58.6
1526367600000,54.55
1526371200000,51.2
1526374800000,48.9
1526378400000,41.67
1526382000000,41.38
1526385600000,41.07
1526389200000,40.5
1526392800000,39.91
1526396400000,41.07
1526400000000,47.9
1526403600000,50.0
1526407200000,49.96
1526410800000,47.08
1526414400000,46.33
1526418000000,40.27
1526421600000,40.36
1526425200000,37.53
1526428800000,33.98
1526432400000,32.6
1526436000000,33.3
1526439600000,37.06
1526443200000,45.95
1526446800000,55.4
1526450400000,60.21
1526454000000,54.1
1526457600000,50.9
1526461200000,48.36
1526464800000,43.43
1526468400000,40.5
1526472000000,38.17
1526475600000,35.97
1526479200000,35.77
1526482800000,37.14
1526486400000,40.36
1526490000000,42.03
1526493600000,42.0
1526497200000,42.28
1526500800000,37.99
1526504400000,33.08
1526508000000,29.72
1526511600000,27.03
1526515200000,22.43
1526518800000,20.06
1526522400000,23.09
1526526000000,27.23
1526529600000,36.19
1526533200000,42.8
1526536800000,45.12
1526540400000,43.25
1526544000000,42.13
1526547600000,40.93
1526551200000,36.3
1526554800000,35.73
1526558400000,32.02
1526562000000,31.8
1526565600000,29.87
1526569200000,33.54
1526572800000,40.8
1526576400000,43.92
1526580000000,43.95
1526583600000,43.93
1526587200000,41.44
1526590800000,35.99
1526594400000,31.79
1526598000000,27.77
1526601600000,27.39
1526605200000,26.59
1526608800000,28.99
1526612400000,32.22
1526616000000,41.84
1526619600000,50.72
1526623200000,48.82
1526626800000,42.97
1526630400000,41.8
1526634000000,39.4
1526637600000,38.05
1526641200000,36.53
1526644800000,34.58
1526648400000,34.1
1526652000000,36.44
1526655600000,41.58
1526659200000,46.47
1526662800000,48.95
1526666400000,47.76
1526670000000,47.32
1526673600000,44.96
1526677200000,41.55
1526680800000,41.91
1526684400000,35.18
1526688000000,34.14
1526691600000,34.64
1526695200000,34.55
1526698800000,34.91
1526702400000,39.88
1526706000000,47.01
1526709600000,47.03
1526713200000,42.97
1526716800000,33.86
1526720400000,32.53
1526724000000,27.72
1526727600000,28.01
1526731200000,27.03
1526734800000,27.06
1526738400000,29.73
1526742000000,35.89
1526745600000,42.96
1526749200000,43.59
1526752800000,42.66
1526756400000,41.03
1526760000000,37.58
1526763600000,30.7
1526767200000,29.94
1526770800000,24.84
1526774400000,22.7
1526778000000,19.71
1526781600000,18.01
1526785200000,17.06
1526788800000,17.42
1526792400000,22.04
1526796000000,22.99
1526799600000,21.46
1526803200000,18.51
1526806800000,16.19
1526810400000,16.58
1526814000000,9.31
1526817600000,0.0
1526821200000,-4.9
1526824800000,1.0
1526828400000,9.2
1526832000000,16.47
1526835600000,23.02
1526839200000,23.06
1526842800000,22.37
1526846400000,18.04
1526850000000,15.27
1526853600000,3.91
1526857200000,-0.09
1526860800000,-9.21
1526864400000,-0.34
1526868000000,-2.71
1526871600000,-1.96
1526875200000,13.53
1526878800000,20.17
1526882400000,20.04
1526886000000,14.16
1526889600000,1.34
1526893200000,-0.09
1526896800000,-3.98
1526900400000,-44.41
1526904000000,-42.11
1526907600000,-15.87
1526911200000,0.0
1526914800000,12.34
1526918400000,21.01
1526922000000,29.97
1526925600000,32.25
1526929200000,30.67
1526932800000,32.22
1526936400000,25.06
1526940000000,24.59
1526943600000,22.91
1526947200000,23.4
1526950800000,24.07
1526954400000,27.71
1526958000000,32.1
1526961600000,47.06
1526965200000,54.8
1526968800000,59.37
1526972400000,49.57
1526976000000,44.97
1526979600000,43.05
1526983200000,41.05
1526986800000,41.09
1526990400000,42.4
1526994000000,47.4
1526997600000,49.88
1527001200000,56.22
1527004800000,57.05
1527008400000,59.66
1527012000000,50.7
1527015600000,47.36
1527019200000,41.94
1527022800000,37.84
1527026400000,37.91
1527030000000,37.0
1527033600000,36.04
1527037200000,34.53
1527040800000,35.24
1527044400000,37.83
1527048000000,46.37
1527051600000,56.35
1527055200000,65.99
1527058800000,51.21
1527062400000,47.14
1527066000000,43.05
1527069600000,40.91
1527073200000,41.34
1527076800000,37.93
1527080400000,36.99
1527084000000,36.38
1527087600000,40.44
1527091200000,43.93
1527094800000,46.85
1527098400000,45.21
1527102000000,41.92
1527105600000,40.06
1527109200000,35.37
1527112800000,35.64
1527116400000,33.93
1527120000000,32.22
1527123600000,31.03
1527127200000,31.56
1527130800000,32.08
1527134400000,40.83
1527138000000,46.51
1527141600000,50.0
1527145200000,47.7
1527148800000,43.98
1527152400000,42.97
1527156000000,38.92
1527159600000,35.95
1527163200000,34.47
1527166800000,34.9
1527170400000,34.91
1527174000000,40.09
1527177600000,42.69
1527181200000,43.98
1527184800000,43.74
1527188400000,41.97
1527192000000,39.86
1527195600000,34.89
1527199200000,35.97
1527202800000,34.17
1527206400000,33.4
1527210000000,31.63
1527213600000,33.01
1527217200000,35.89
1527220800000,43.4
1527224400000,47.37
1527228000000,48.01
1527231600000,44.99
1527235200000,43.43
1527238800000,42.94
1527242400000,40.35
1527246000000,33.92
1527249600000,34.43
1527253200000,36.33
1527256800000,40.09
1527260400000,41.87
1527264000000,44.06
1527267600000,47.02
1527271200000,46.02
1527274800000,45.18
1527278400000,44.63
1527282000000,40.59
1527285600000,41.46
1527289200000,38.66
1527292800000,36.0
1527296400000,34.97
1527300000000,34.27
1527303600000,33.81
1527307200000,37.33
1527310800000,39.62
1527314400000,42.62
1527318000000,40.47
1527321600000,34.58
1527325200000,33.02
1527328800000,30.87
1527332400000,29.03
1527336000000,29.94
1527339600000,29.06
1527343200000,30.41
1527346800000,35.08
1527350400000,44.06
1527354000000,43.94
1527357600000,44.55
1527361200000,43.02
1527364800000,43.92
1527368400000,39.12
1527372000000,38.82
1527375600000,34.15
1527379200000,31.66
1527382800000,31.06
1527386400000,31.96
1527390000000,27.54
1527393600000,25.65
1527397200000,26.45
1527400800000,27.09
1527404400000,29.01
1527408000000,26.22
1527411600000,26.37
1527415200000,28.7
1527418800000,26.24
1527422400000,23.79
1527426000000,26.21
1527429600000,27.56
1527433200000,32.0
1527436800000,44.97
1527440400000,46.22
1527444000000,46.8
1527447600000,46.93
1527451200000,46.14
1527454800000,37.69
1527458400000,32.06
1527462000000,29.36
1527465600000,27.6
1527469200000,27.56
1527472800000,28.51
1527476400000,32.86
1527480000000,47.63
1527483600000,50.5
1527487200000,51.27
1527490800000,50.91
1527494400000,49.93
1527498000000,48.3
1527501600000,45.95
1527505200000,47.01
1527508800000,47.35
1527512400000,48.81
1527516000000,49.95
1527519600000,52.01
1527523200000,51.46
1527526800000,53.34
1527530400000,49.98
1527534000000,47.07
1527537600000,44.22
1527541200000,37.51
1527544800000,35.29
1527548400000,33.9
1527552000000,34.99
1527555600000,34.37
1527559200000,33.06
1527562800000,37.09
1527566400000,42.46
1527570000000,52.69
1527573600000,58.15
1527577200000,51.83
1527580800000,49.05
1527584400000,45.72
1527588000000,38.95
1527591600000,37.54
1527595200000,38.14
1527598800000,40.49
1527602400000,41.3
1527606000000,44.66
1527609600000,49.07
1527613200000,50.01
1527616800000,50.35
1527620400000,47.92
1527624000000,44.65
1527627600000,38.17
1527631200000,37.88
1527634800000,36.22
1527638400000,35.0
1527642000000,33.4
1527645600000,33.97
1527649200000,37.81
1527652800000,43.96
1527656400000,53.0
1527660000000,56.89
1527663600000,53.15
1527667200000,49.91
1527670800000,47.97
1527674400000,43.94
1527678000000,43.93
1527681600000,44.74
1527685200000,44.98
1527688800000,46.68
1527692400000,49.93
1527696000000,55.83
1527699600000,59.25
1527703200000,58.91
1527706800000,55.32
1527710400000,51.25
1527714000000,46.3
1527717600000,42.88
1527721200000,38.71
1527724800000,38.65
1527728400000,38.15
1527732000000,37.91
1527735600000,38.37
1527739200000,41.12
1527742800000,49.98
1527746400000,49.27
1527750000000,44.18
1527753600000,37.8
1527757200000,36.91
1527760800000,33.67
1527764400000,35.88
1527768000000,38.05
1527771600000,39.14
1527775200000,38.06
1527778800000,44.15
1527782400000,48.49
1527786000000,50.82
1527789600000,49.94
1527793200000,48.99
1527796800000,49.77
1527800400000,43.05
1527804000000,42.34
1527807600000,38.89
1527811200000,38.82
1527814800000,38.45
1527818400000,38.62
1527822000000,40.19
1527825600000,49.0
1527829200000,63.57
