MESS_DATUM,wind,sun,cloudiness,air_temperature
2015-04-10 16:00:00,3.0158991541108864,59.721429754615,4.656636340402055,19.48696535353133
2015-04-10 17:00:00,2.610259710910836,42.16777941082849,4.8797951749057304,17.87763864613239
2015-04-10 18:00:00,2.2707477692208564,8.655541916305868,4.979636487720049,16.253415323382704
2015-04-10 19:00:00,2.799779792680396,2.5849394142282115e-26,5.477447515485069,14.20574522031148
2015-04-10 20:00:00,2.7292140464001315,0.0,4.989162591819008,12.32813793219073
2015-04-10 21:00:00,2.514597269494512,0.0,5.235448913742575,10.705836163852613
2015-04-10 22:00:00,2.6136823037306844,0.0,6.220586705427986,10.24184995765352
2015-04-10 23:00:00,2.753851952847594,0.0,6.493926030300468,8.694844971297652
2015-04-11 00:00:00,2.65399309379113,0.0,7.729199917338718,8.972343712077787
2015-04-11 01:00:00,2.7336641652725984,0.0,6.200585402374791,10.122210915853275
2015-04-11 02:00:00,2.532375069607061,0.0,5.6196204469637445,11.302914649514587
2015-04-11 03:00:00,2.542906581990921,0.0,7.741687069800229,11.018899916276547
2015-04-11 04:00:00,2.3643105738789307,0.0,7.232963011278191,10.035078780655422
2015-04-11 05:00:00,3.1269188366371976,3.552713678800501e-15,6.935472353545383,9.699097473571985
2015-04-11 06:00:00,2.7087864787470446,1.7543423164624408,7.216731073871102,10.81639490881319
2015-04-11 07:00:00,2.6764580449609245,6.018349991338513,7.036977052177818,11.00783515840266
2015-04-11 08:00:00,2.612103827914148,22.066202873282627,5.333180857272619,12.455674398338738
2015-04-11 09:00:00,3.850198834742893,36.247304500110786,4.894188766065716,13.809511189755044
2015-04-11 10:00:00,4.877378224666174,48.79616858425163,5.140280196460071,14.923048340540275
2015-04-11 11:00:00,5.0633628778020725,32.82920902565082,7.508536801144923,15.425811431595015
2015-04-11 12:00:00,5.358658041042228,5.408337721300423,7.524500338350424,14.540229640835404
2015-04-11 13:00:00,5.323604398471359,3.1313467600211733,7.175337851648936,14.368790530584759
2015-04-11 14:00:00,5.810348695162157,8.205274746612947,7.183679267663852,14.50804900993099
2015-04-11 15:00:00,6.6009527999312105,10.454858785204232,7.161793917016486,13.403395397708122
2015-04-11 16:00:00,5.5976854280835004,0.1082053024685758,7.176239860880816,11.585868076168476
2015-04-11 17:00:00,4.440764153960833,11.024094577783758,7.041611206213903,12.14724081634769
2015-04-11 18:00:00,4.398462484632208,7.535197198428258,7.0676913515960935,11.3185906431547
2015-04-11 19:00:00,3.566795688856266,4.291534423828125e-06,7.930334865481093,10.712560414060516
2015-04-11 20:00:00,2.8904174313080047,0.0,7.365460333011912,10.293874189139784
2015-04-11 21:00:00,3.005859219353728,0.0,7.367129683564928,9.045365973485906
2015-04-11 22:00:00,2.8761608261067835,0.0,7.617028613956994,8.102685045356244
2015-04-11 23:00:00,2.614812264588085,0.0,6.815245028997477,7.540129226539433
2015-04-12 00:00:00,2.503875761227196,0.0,5.729812208366108,6.831375572165243
2015-04-12 01:00:00,1.8955458406918968,0.0,5.476934893979451,6.243026806684336
2015-04-12 02:00:00,1.7580025881344268,0.0,5.885561809024634,5.2870868602823435
2015-04-12 03:00:00,1.7474573012085264,0.0,5.927207567357299,5.5321223806787945
2015-04-12 04:00:00,2.1191954608799732,0.0,6.61033986589876,5.613996535443622
2015-04-12 05:00:00,2.1202767675234244,9.094947017729284e-12,5.940416239287878,5.2436491350249295
2015-04-12 06:00:00,1.9066040562990023,5.261548731524954,7.422723549010232,5.9724473348064855
2015-04-12 07:00:00,1.7705666250012804,37.105081433127104,5.647298688762952,7.916953670666107
2015-04-12 08:00:00,1.942917937794289,58.60927813620053,6.1326444654768695,10.115848979943902
2015-04-12 09:00:00,2.715875139509313,58.35733848327217,4.459780151427273,11.734061969946337
2015-04-12 10:00:00,2.7682518277655057,46.59038264845907,5.015357258451188,12.409657100820072
2015-04-12 11:00:00,3.1961996758043907,35.323192869137785,4.830824022807769,13.566515421772095
2015-04-12 12:00:00,3.4177950017962417,36.57373587969324,5.450063001791047,14.38181696539229
2015-04-12 13:00:00,2.946296731979336,38.11750270990203,4.391116382872088,15.086682137558483
2015-04-12 14:00:00,2.7844910850518407,33.51863610194394,3.5496297175092475,15.208095897397339
2015-04-12 15:00:00,3.0718194280129074,35.33150608580967,3.4690051994392777,15.612256387220967
2015-04-12 16:00:00,3.2420630134018675,51.72506147986618,4.5421739348465975,15.715594490820727
2015-04-12 17:00:00,3.312305320306567,58.63959481465432,2.0785278753708014,15.306754857835168
2015-04-12 18:00:00,2.6168328534878285,51.413939304195786,2.1554489504926044,14.089067271613386
2015-04-12 19:00:00,2.6474409091300566,0.06250000001455269,2.44399788427857,12.22122247291084
2015-04-12 20:00:00,3.0328100347542266,0.0,3.357271083414062,10.844939929631536
2015-04-12 21:00:00,3.1864022689606246,0.0,4.225732066264149,9.671095622216738
2015-04-12 22:00:00,3.2558474112474145,0.0,4.23744296553589,8.622091219397722
2015-04-12 23:00:00,3.6383777425152735,0.0,6.838184737736029,8.463502830283254
2015-04-13 00:00:00,3.255935831500535,0.0,4.9504200637062015,7.779279984017098
2015-04-13 01:00:00,3.1991274855380745,0.0,6.336785492534567,7.948013752097973
